Directory,File,Validation,Id,Id_avantvalidation,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,Machine,Projet
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013625_039.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,2,2014,6,6,1,36,6/06/2014,1:36,5/06/2014,LIFEB_0,22,56,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013633_398.wav,,Myosp,Myosp,Main,Myosp,9,Myoema,3,2014,6,6,1,36,6/06/2014,1:36,5/06/2014,LIFEB_0,10,58,93,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013726_468.wav,A. Mazurie,Myomys,Myosp,Main,Myosp,6,Myomys,0,2014,6,6,1,37,6/06/2014,1:37,5/06/2014,LIFEB_0,4,59,55,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013735_465.wav,,Myosp,Myosp,Main,Myosp,6,Myonat,1,2014,6,6,1,37,6/06/2014,1:37,5/06/2014,LIFEB_0,8,56,75,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013745_220.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myobra,0,2014,6,6,1,37,6/06/2014,1:37,5/06/2014,LIFEB_0,3,57,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013810_728.wav,A. Mazurie,Myosp,ChiroSp,Main,Myosp,1,Myomys,1,2014,6,6,1,38,6/06/2014,1:38,5/06/2014,LIFEB_0,1,54,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013813_119.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,0,2014,6,6,1,38,6/06/2014,1:38,5/06/2014,LIFEB_0,5,56,33,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013823_204.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myoema,0,2014,6,6,1,38,6/06/2014,1:38,5/06/2014,LIFEB_0,7,55,67,3,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013853_439.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myomys,1,2014,6,6,1,38,6/06/2014,1:38,5/06/2014,LIFEB_0,4,56,76,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_013906_891.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myoalc,0,2014,6,6,1,39,6/06/2014,1:39,5/06/2014,LIFEB_0,11,58,85,4,3,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_014043_064.wav,,ChiroSp,ChiroSp,Main,Myosp,3,Myonat,0,2014,6,6,1,40,6/06/2014,1:40,5/06/2014,LIFEB_0,4,40,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_014046_504.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myonat,0,2014,6,6,1,40,6/06/2014,1:40,5/06/2014,LIFEB_0,4,53,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_014051_895.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myobra,0,2014,6,6,1,40,6/06/2014,1:40,5/06/2014,LIFEB_0,2,41,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_014102_534.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myonat,1,2014,6,6,1,41,6/06/2014,1:41,5/06/2014,LIFEB_0,6,53,42,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_014142_772.wav,,Myosp,Myosp,Main,Myosp,8,Myobra,0,2014,6,6,1,41,6/06/2014,1:41,5/06/2014,LIFEB_0,7,56,95,4,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_015649_158.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,2,2014,6,6,1,56,6/06/2014,1:56,5/06/2014,LIFEB_0,54,62,0,6,2,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_015649_158.wav,,Rhihip,Rhihip,Secondary,Rhisp,10,Rhihip,10,2014,6,6,1,56,6/06/2014,1:56,5/06/2014,LIFEB_0,15,105,0,9,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_015658_218.wav,A. Mazurie,Rhihip,Rhihip,Main,Rhisp,8,Rhihip,8,2014,6,6,1,56,6/06/2014,1:56,5/06/2014,LIFEB_0,2,98,0,5,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021154_520.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,0,2014,6,6,2,11,6/06/2014,2:11,5/06/2014,LIFEB_0,8,56,108,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021158_093.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,1,2014,6,6,2,11,6/06/2014,2:11,5/06/2014,LIFEB_0,8,56,87,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021201_284.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,0,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,21,56,78,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021207_863.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,3,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,32,56,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021214_162.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,0,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,39,55,0,2,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021220_964.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,0,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,30,56,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021225_964.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,0,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,7,53,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021229_920.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,0,2014,6,6,2,12,6/06/2014,2:12,5/06/2014,LIFEB_0,13,57,71,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_021632_981.wav,,Myosp,Myosp,Main,Myosp,9,Myoema,4,2014,6,6,2,16,6/06/2014,2:16,5/06/2014,LIFEB_0,12,60,90,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_022816_047.wav,,Rhihip,Rhihip,Main,Rhisp,10,Rhihip,10,2014,6,6,2,28,6/06/2014,2:28,5/06/2014,LIFEB_0,4,105,2,9,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_022836_442.wav,A. Mazurie,Myomys,Myosp,Main,Myosp,6,Myomys,0,2014,6,6,2,28,6/06/2014,2:28,5/06/2014,LIFEB_0,20,52,78,3,1,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_022841_138.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myobra,3,2014,6,6,2,28,6/06/2014,2:28,5/06/2014,LIFEB_0,14,53,147,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_022845_862.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myobra,1,2014,6,6,2,28,6/06/2014,2:28,5/06/2014,LIFEB_0,9,53,140,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_022850_208.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myobra,1,2014,6,6,2,28,6/06/2014,2:28,5/06/2014,LIFEB_0,5,53,73,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_023324_266.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2014,6,6,2,33,6/06/2014,2:33,5/06/2014,LIFEB_0,3,58,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_024005_364.wav,,Myosp,Myosp,Main,Myosp,8,Myoema,3,2014,6,6,2,40,6/06/2014,2:40,5/06/2014,LIFEB_0,73,58,0,1,1,1,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_024010_365.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myoema,0,2014,6,6,2,40,6/06/2014,2:40,5/06/2014,LIFEB_0,7,57,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_024014_142.wav,,Myosp,Myosp,Main,Myosp,9,Myoema,5,2014,6,6,2,40,6/06/2014,2:40,5/06/2014,LIFEB_0,6,58,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_024127_918.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,4,2014,6,6,2,41,6/06/2014,2:41,5/06/2014,LIFEB_0,10,62,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_025721_923.wav,A. Mazurie,Rhifer,Rhifer,Main,Rhisp,10,Rhifer,10,2014,6,6,2,57,6/06/2014,2:57,5/06/2014,LIFEB_0,12,81,0,8,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_030017_384.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myoalc,1,2014,6,6,3,0,6/06/2014,3:00,5/06/2014,LIFEB_0,1,53,0,4,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_030450_916.wav,A. Mazurie,Myoema,ChiroSp,Main,Myosp,1,Myomys,1,2014,6,6,3,4,6/06/2014,3:04,5/06/2014,LIFEB_0,4,51,74,5,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_030646_409.wav,A. Mazurie,Pippyg,Pip50,Main,Pip50,7,Pippyg,3,2014,6,6,3,6,6/06/2014,3:06,5/06/2014,LIFEB_0,15,53,49,6,4,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_030737_554.wav,A. Mazurie,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,3,7,6/06/2014,3:07,5/06/2014,LIFEB_0,9,47,61,6,4,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_030813_538.wav,A. Mazurie,PippiT,PippiT,Main,Pip50,6,PippiT,6,2014,6,6,3,8,6/06/2014,3:08,5/06/2014,LIFEB_0,21,48,68,5,4,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_031340_565.wav,,ChiroSp,ChiroSp,Main,Myosp,1,Myonat,1,2014,6,6,3,13,6/06/2014,3:13,5/06/2014,LIFEB_0,3,57,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_031406_333.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,0,2014,6,6,3,14,6/06/2014,3:14,5/06/2014,LIFEB_0,2,56,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_031540_849.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoema,2,2014,6,6,3,15,6/06/2014,3:15,5/06/2014,LIFEB_0,2,56,0,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032108_334.wav,A. Mazurie,PippiT,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,10,50,0,4,3,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032129_314.wav,A. Mazurie,Myoalc,Myosp,Main,Myosp,10,Myoema,4,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,23,61,60,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032132_990.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,4,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,2,58,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032137_564.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,3,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,9,56,64,4,2,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032151_530.wav,,ChiroSp,ChiroSp,Main,Myosp,2,Myoalc,1,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,6,53,66,4,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032155_979.wav,A. Mazurie,PippiT,ChiroSp,Main,Pip50,1,PippiT,1,2014,6,6,3,21,6/06/2014,3:21,5/06/2014,LIFEB_0,11,48,71,5,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032255_067.wav,,ChiroSp,ChiroSp,Main,Myosp,4,Myoema,0,2014,6,6,3,22,6/06/2014,3:22,5/06/2014,LIFEB_0,1,53,0,3,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032529_082.wav,A. Mazurie,PippiT,ChiroSp,Main,Pip50,0,PippiT,0,2014,6,6,3,25,6/06/2014,3:25,5/06/2014,LIFEB_0,3,45,0,4,3,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032533_438.wav,A. Mazurie,PippiT,ChiroSp,Main,Pip50,4,PippiT,3,2014,6,6,3,25,6/06/2014,3:25,5/06/2014,LIFEB_0,14,50,0,5,8,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032536_329.wav,,parasi,parasi,Main,parasi,1,parasi,1,2014,6,6,3,25,6/06/2014,3:25,5/06/2014,LIFEB_0,7,50,61,4,4,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032557_599.wav,A. Mazurie,PippiT,ChiroSp,Main,Pip50,3,PippiT,3,2014,6,6,3,25,6/06/2014,3:25,5/06/2014,LIFEB_0,27,48,62,4,7,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032609_608.wav,,ChiroSp,ChiroSp,Main,Myosp,5,Myoema,1,2014,6,6,3,26,6/06/2014,3:26,5/06/2014,LIFEB_0,8,57,0,2,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032642_940.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,6,3,26,6/06/2014,3:26,5/06/2014,LIFEB_0,19,47,73,5,6,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032648_616.wav,,ChiroSp,ChiroSp,Main,Pip50,0,PippiT,0,2014,6,6,3,26,6/06/2014,3:26,5/06/2014,LIFEB_0,5,47,0,5,6,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032652_204.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2014,6,6,3,26,6/06/2014,3:26,5/06/2014,LIFEB_0,6,48,64,4,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032700_345.wav,,ChiroSp,ChiroSp,Main,Myosp,0,Myodau,0,2014,6,6,3,27,6/06/2014,3:27,5/06/2014,LIFEB_0,7,47,50,4,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032703_912.wav,,ChiroSp,ChiroSp,Main,Pip50,5,PippiT,5,2014,6,6,3,27,6/06/2014,3:27,5/06/2014,LIFEB_0,11,47,0,5,4,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032727_229.wav,,ChiroSp,ChiroSp,Main,Pip50,4,PippiT,4,2014,6,6,3,27,6/06/2014,3:27,5/06/2014,LIFEB_0,27,47,80,4,6,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032733_269.wav,A. Mazurie,ChiroSp,ChiroSp,Main,Myosp,1,Myomys,1,2014,6,6,3,27,6/06/2014,3:27,5/06/2014,LIFEB_0,2,44,0,4,3,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032740_175.wav,,parasi,parasi,Main,parasi,1,parasi,1,2014,6,6,3,27,6/06/2014,3:27,5/06/2014,LIFEB_0,9,53,68,5,5,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032946_370.wav,,Myosp,Myosp,Main,Myosp,7,Myoema,1,2014,6,6,3,29,6/06/2014,3:29,5/06/2014,LIFEB_0,6,57,70,0,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
G:/SM2 Trou Picot Intérieur/,LIFEB_0_20140606_032952_178.wav,,Myosp,Myosp,Main,Myosp,6,Myoema,1,2014,6,6,3,29,6/06/2014,3:29,5/06/2014,LIFEB_0,15,55,0,1,0,0,P. Nyssen,Trou Picot - entrée,"Cavité - carrière, mine et grotte",Bande boisée et alignement d'arbres,SM2-B,Divers Plecotus
