Num,Dossier,Fichier,Date_validation,Validation,Id,Id_avant validation,Contact,Groupe,IGp,Espece,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Lieu,NbCris,Fdom,IntMed,Iqual,Ics,Ibuz,Site,Opérateur,Machine,Action,Projet,Habitat1,Habitat2
8720,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224056_214.wav,,,ChiroSp,ChiroSp,Secondaire,ENVsp,1,Eptser,1,2014,7,17,22,40,17/07/2014,22:40,17/07/2014,LIFED,3,27,1,7,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8721,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224109_816.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,5,Eptser,3,2014,7,17,22,41,17/07/2014,22:41,17/07/2014,LIFED,46,28,109,8,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8722,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224139_108.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,3,Eptser,1,2014,7,17,22,41,17/07/2014,22:41,17/07/2014,LIFED,21,27,86,9,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8723,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224143_894.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,2,2014,7,17,22,41,17/07/2014,22:41,17/07/2014,LIFED,46,29,112,7,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8724,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224216_238.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,2,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,18,29,109,7,0,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8725,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224232_911.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,5,Eptser,0,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,69,29,54,7,7,6,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8726,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224237_912.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,0,Eptser,0,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,7,30,0,6,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8727,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224239_516.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,2,Eptser,1,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,25,29,68,8,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8728,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224251_061.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,0,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,35,29,91,8,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8729,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224254_730.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptser,2,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,30,29,108,7,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8730,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224259_369.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptser,1,2014,7,17,22,42,17/07/2014,22:42,17/07/2014,LIFED,14,29,140,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8731,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224319_369.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,1,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,26,28,138,8,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8732,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224323_995.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptser,1,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,29,29,54,8,8,4,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8733,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224326_534.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptser,1,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,10,29,125,7,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8734,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224338_264.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,3,Eptser,0,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,25,29,86,7,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8735,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224347_180.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,3,Eptnil,3,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,21,30,122,8,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8736,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224357_353.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,3,2014,7,17,22,43,17/07/2014,22:43,17/07/2014,LIFED,38,28,90,7,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8737,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224413_613.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptser,1,2014,7,17,22,44,17/07/2014,22:44,17/07/2014,LIFED,27,29,128,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8738,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224426_436.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptnil,1,2014,7,17,22,44,17/07/2014,22:44,17/07/2014,LIFED,24,29,75,7,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8739,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224435_763.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptnil,2,2014,7,17,22,44,17/07/2014,22:44,17/07/2014,LIFED,17,29,125,9,0,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8740,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224447_142.wav,15/09/2015,P. Nyssen,Eptser,ChiroSp,Principal,Myosp,0,Myomyo,0,2014,7,17,22,44,17/07/2014,22:44,17/07/2014,LIFED,16,30,57,7,4,2,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8741,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224503_280.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,5,Eptser,3,2014,7,17,22,45,17/07/2014,22:45,17/07/2014,LIFED,71,29,58,8,7,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8742,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224510_674.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,2,2014,7,17,22,45,17/07/2014,22:45,17/07/2014,LIFED,58,29,0,8,7,1,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8743,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224528_338.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,1,2014,7,17,22,45,17/07/2014,22:45,17/07/2014,LIFED,36,28,121,8,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8744,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224546_811.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,2,2014,7,17,22,45,17/07/2014,22:45,17/07/2014,LIFED,35,27,67,9,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8745,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224637_990.wav,,,Myosp,Myosp,Principal,Myosp,9,Myomys,0,2014,7,17,22,46,17/07/2014,22:46,17/07/2014,LIFED,64,47,44,6,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8746,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224637_990.wav,,,ChiroSp,ChiroSp,Secondaire,ENVsp,4,Eptnil,2,2014,7,17,22,46,17/07/2014,22:46,17/07/2014,LIFED,7,29,0,7,7,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8747,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224646_868.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,2,Eptser,0,2014,7,17,22,46,17/07/2014,22:46,17/07/2014,LIFED,57,29,0,7,8,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8748,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224653_410.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,0,2014,7,17,22,46,17/07/2014,22:46,17/07/2014,LIFED,17,27,142,9,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8749,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224703_166.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,5,Eptser,3,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,43,29,57,9,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8750,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224711_668.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,2,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,53,29,88,8,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8751,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224716_808.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,0,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,29,28,108,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8752,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224735_077.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,1,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,38,29,0,9,7,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8753,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224744_182.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptser,2,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,33,29,120,8,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8754,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224756_265.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,2,2014,7,17,22,47,17/07/2014,22:47,17/07/2014,LIFED,45,29,106,8,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8755,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224801_241.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptnil,2,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,23,29,59,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8756,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224808_428.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptnil,3,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,25,29,127,9,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8757,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224814_888.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptnil,2,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,29,29,112,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8758,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224819_542.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptnil,2,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,23,29,116,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8759,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224825_028.wav,,,PippiT,PippiT,Principal,Pip50,10,PippiT,10,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,30,47,46,7,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8760,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224825_028.wav,,,ENVsp,ENVsp,Secondaire,ENVsp,7,Eptser,1,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,8,29,61,8,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8761,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224828_433.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptnil,0,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,22,29,116,9,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8762,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224837_848.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptser,0,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,47,29,95,8,6,5,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8763,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224842_849.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,2,Eptser,2,2014,7,17,22,48,17/07/2014,22:48,17/07/2014,LIFED,7,29,103,7,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8764,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224901_574.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,0,2014,7,17,22,49,17/07/2014,22:49,17/07/2014,LIFED,4,29,0,8,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8765,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224923_224.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,3,2014,7,17,22,49,17/07/2014,22:49,17/07/2014,LIFED,46,28,88,8,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8766,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224928_381.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,3,2014,7,17,22,49,17/07/2014,22:49,17/07/2014,LIFED,34,27,124,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8767,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224933_716.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,1,2014,7,17,22,49,17/07/2014,22:49,17/07/2014,LIFED,20,29,119,8,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8768,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_224947_792.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,0,2014,7,17,22,49,17/07/2014,22:49,17/07/2014,LIFED,34,29,123,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8769,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225011_540.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,0,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,23,29,75,9,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8770,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225016_710.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,0,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,6,29,119,8,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8771,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225030_902.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptnil,2,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,26,29,120,8,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8772,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225043_568.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,1,Eptser,0,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,29,29,112,8,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8773,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225048_730.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,0,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,16,29,127,9,0,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8774,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225058_601.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptnil,2,2014,7,17,22,50,17/07/2014,22:50,17/07/2014,LIFED,25,28,134,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8775,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225112_416.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptnil,2,2014,7,17,22,51,17/07/2014,22:51,17/07/2014,LIFED,32,29,115,8,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8776,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225124_723.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,5,Eptser,0,2014,7,17,22,51,17/07/2014,22:51,17/07/2014,LIFED,70,29,53,8,7,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8777,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225142_302.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptnil,2,2014,7,17,22,51,17/07/2014,22:51,17/07/2014,LIFED,31,29,128,8,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8778,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225150_586.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,3,Eptser,0,2014,7,17,22,51,17/07/2014,22:51,17/07/2014,LIFED,28,29,119,9,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8779,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225208_474.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptser,1,2014,7,17,22,52,17/07/2014,22:52,17/07/2014,LIFED,60,29,67,7,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8780,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225213_475.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,4,Eptser,1,2014,7,17,22,52,17/07/2014,22:52,17/07/2014,LIFED,28,29,126,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8781,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225223_034.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,1,2014,7,17,22,52,17/07/2014,22:52,17/07/2014,LIFED,33,29,89,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8782,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225232_739.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,0,2014,7,17,22,52,17/07/2014,22:52,17/07/2014,LIFED,36,28,127,9,2,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8783,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225237_740.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,2,Eptser,0,2014,7,17,22,52,17/07/2014,22:52,17/07/2014,LIFED,10,27,0,7,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8784,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225517_843.wav,,,ENVsp,ENVsp,Principal,ENVsp,6,Eptser,3,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,19,28,0,6,5,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8785,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225523_243.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,2,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,20,27,140,7,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8786,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225534_338.wav,,,ENVsp,ENVsp,Principal,ENVsp,10,Eptser,2,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,23,28,146,9,0,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8787,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225541_650.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,2,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,37,29,126,8,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8788,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225548_414.wav,,,ENVsp,ENVsp,Principal,ENVsp,7,Eptser,1,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,21,29,128,9,1,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8789,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225552_975.wav,,,ENVsp,ENVsp,Principal,ENVsp,8,Eptser,1,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,15,29,137,10,3,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8790,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225555_994.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,3,Eptser,2,2014,7,17,22,55,17/07/2014,22:55,17/07/2014,LIFED,30,29,0,7,7,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8791,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225615_683.wav,,,ENVsp,ENVsp,Principal,ENVsp,9,Eptser,0,2014,7,17,22,56,17/07/2014,22:56,17/07/2014,LIFED,51,28,111,9,4,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8792,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225620_684.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,4,Eptser,2,2014,7,17,22,56,17/07/2014,22:56,17/07/2014,LIFED,1,29,0,9,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
8793,H:/SM2 Projet life prairie bocagère 2014/sm2 d/Chanly point 1/,LIFED_0_20140717_225622_210.wav,,,ChiroSp,ChiroSp,Principal,ENVsp,4,Eptser,1,2014,7,17,22,56,17/07/2014,22:56,17/07/2014,LIFED,17,28,0,6,6,0,Chanly point 1,S. Chapoulie,SM2-D,D3,LIFE Prairies bocagères,Prairie,Haie
