Directory,File,Id-avant-validation,Id,Contact,Group,IGp,Species,ISp,Year,Month,Day,Hour,Minute,Date,Time,Night_Date,Place,NbCalls,MedFreq,MedInt,Iqual,Isc,Ibuz,Opérateur,Site,Habitat1,Habitat2,SM2,Validation,Machine,Projet,Commentaires
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192638_716.wav,Pip50,Pip50,Main,Pip50,10,PippiT,4,2013,10,2,19,26,2/10/2013,19:26,2/10/2013,0,41,51,62,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192644_283.wav,Pip50,Pip50,Main,Pip50,10,Pippyg,5,2013,10,2,19,26,2/10/2013,19:26,2/10/2013,0,70,53,48,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192655_536.wav,Pip50,Pip50,Main,Pip50,7,Pippyg,2,2013,10,2,19,26,2/10/2013,19:26,2/10/2013,0,102,58,0,5,2,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192655_536.wav,ChiroSp,ChiroSp,Secondary,Myosp,1,Myoema,0,2013,10,2,19,26,2/10/2013,19:26,2/10/2013,0,6,65,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192724_344.wav,Pip50,Pip50,Main,Pip50,10,Pippyg,3,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,70,51,0,6,7,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192724_344.wav,ChiroSp,ChiroSp,Secondary,Myosp,3,Myonat,0,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,7,32,0,1,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192729_344.wav,Pip50,Pip50,Main,Pip50,10,PippiT,2,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,91,51,0,5,9,4,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192734_345.wav,Pip50,Pip50,Main,Pip50,10,PippiT,2,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,14,51,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192736_305.wav,Pip50,Pip50,Main,Pip50,10,PippiT,0,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,53,52,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192746_057.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,30,50,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192750_037.wav,Pip50,Pip50,Main,Pip50,10,PippiT,3,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,75,51,67,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192755_038.wav,Pip50,Pip50,Main,Pip50,8,PippiT,4,2013,10,2,19,27,2/10/2013,19:27,2/10/2013,0,104,51,0,5,2,3,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192843_785.wav,Pip50,Pip50,Main,Pip50,10,PippiT,3,2013,10,2,19,28,2/10/2013,19:28,2/10/2013,0,48,51,60,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192851_677.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,28,2/10/2013,19:28,2/10/2013,0,44,50,71,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192857_033.wav,Pip50,Pip50,Main,Pip50,10,PippiT,4,2013,10,2,19,28,2/10/2013,19:28,2/10/2013,0,88,51,0,5,2,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192902_034.wav,PippiT,PippiT,Main,Pip50,10,PippiT,8,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,9,50,60,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192907_032.wav,Pip50,Pip50,Main,Pip50,10,PippiT,2,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,121,52,0,5,2,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192912_032.wav,Pip50,Pip50,Main,Pip50,10,Pippyg,4,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,79,53,58,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192912_032.wav,ChiroSp,ChiroSp,Secondary,Myosp,5,Myoema,0,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,2,55,0,0,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192917_033.wav,Pip50,Pip50,Main,Pip50,10,Pippyg,2,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,103,53,0,6,2,2,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192917_033.wav,ChiroSp,ChiroSp,Secondary,Myosp,1,Myoema,1,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,4,61,18,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192922_034.wav,ChiroSp,ChiroSp,Main,Myosp,0,Myoalc,0,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,3,53,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192922_253.wav,Pip50,Pip50,Main,Pip50,10,Pippyg,4,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,35,53,56,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192953_079.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,96,51,54,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_192958_080.wav,PippiT,PippiT,Main,Pip50,8,PippiT,7,2013,10,2,19,29,2/10/2013,19:29,2/10/2013,0,8,50,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193013_215.wav,ChiroSp,ChiroSp,Main,Pip50,2,PippiT,2,2013,10,2,19,30,2/10/2013,19:30,2/10/2013,0,7,50,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193029_154.wav,Pip50,Pip50,Main,Pip50,9,PippiT,4,2013,10,2,19,30,2/10/2013,19:30,2/10/2013,0,110,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193034_155.wav,PippiT,PippiT,Main,Pip50,10,PippiT,8,2013,10,2,19,30,2/10/2013,19:30,2/10/2013,0,19,50,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193056_450.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,30,2/10/2013,19:30,2/10/2013,0,102,51,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193101_450.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,31,2/10/2013,19:31,2/10/2013,0,12,50,73,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193149_648.wav,PippiT,PippiT,Main,Pip50,9,PippiT,6,2013,10,2,19,31,2/10/2013,19:31,2/10/2013,0,112,51,0,4,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193154_648.wav,PippiT,PippiT,Main,Pip50,10,PippiT,8,2013,10,2,19,31,2/10/2013,19:31,2/10/2013,0,9,50,9,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193211_848.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,32,2/10/2013,19:32,2/10/2013,0,103,51,0,5,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193216_849.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,32,2/10/2013,19:32,2/10/2013,0,8,50,0,5,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193249_667.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,32,2/10/2013,19:32,2/10/2013,0,83,51,58,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193254_668.wav,Pip50,Pip50,Main,Pip50,6,PippiT,5,2013,10,2,19,32,2/10/2013,19:32,2/10/2013,0,120,52,0,4,3,4,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193259_668.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,32,2/10/2013,19:32,2/10/2013,0,70,50,0,6,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193313_164.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,111,51,0,5,1,1,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193318_164.wav,PippiT,PippiT,Main,Pip50,9,PippiT,7,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,10,50,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193329_438.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,108,51,0,5,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193334_438.wav,PippiT,PippiT,Main,Pip50,9,PippiT,8,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,11,50,76,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193350_938.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,108,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193355_938.wav,PippiT,PippiT,Main,Pip50,8,PippiT,8,2013,10,2,19,33,2/10/2013,19:33,2/10/2013,0,5,50,0,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193412_600.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,34,2/10/2013,19:34,2/10/2013,0,77,51,64,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193417_601.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,34,2/10/2013,19:34,2/10/2013,0,68,51,0,6,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193431_462.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,34,2/10/2013,19:34,2/10/2013,0,117,51,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193436_462.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,34,2/10/2013,19:34,2/10/2013,0,81,51,0,5,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193441_463.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,34,2/10/2013,19:34,2/10/2013,0,69,50,0,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193519_366.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,35,2/10/2013,19:35,2/10/2013,0,104,51,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193524_367.wav,PippiT,PippiT,Main,Pip50,10,PippiT,9,2013,10,2,19,35,2/10/2013,19:35,2/10/2013,0,9,50,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193535_563.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,35,2/10/2013,19:35,2/10/2013,0,98,51,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193540_564.wav,Pip50,Pip50,Main,Pip50,9,PippiT,5,2013,10,2,19,35,2/10/2013,19:35,2/10/2013,0,8,50,0,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193558_940.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,35,2/10/2013,19:35,2/10/2013,0,82,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193603_940.wav,PippiT,PippiT,Main,Pip50,10,PippiT,8,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,11,50,78,6,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193615_259.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,107,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193620_260.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,15,50,74,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193631_410.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,106,51,0,4,3,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193636_410.wav,PippiT,PippiT,Main,Pip50,10,PippiT,9,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,11,50,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193647_579.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,19,36,2/10/2013,19:36,2/10/2013,0,77,51,63,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193707_518.wav,Pip50,Pip50,Main,Pip50,10,PippiT,5,2013,10,2,19,37,2/10/2013,19:37,2/10/2013,0,110,51,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193712_519.wav,PippiT,PippiT,Main,Pip50,10,PippiT,8,2013,10,2,19,37,2/10/2013,19:37,2/10/2013,0,20,50,0,5,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193724_254.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,19,37,2/10/2013,19:37,2/10/2013,0,117,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193729_255.wav,PippiT,PippiT,Main,Pip50,8,PippiT,8,2013,10,2,19,37,2/10/2013,19:37,2/10/2013,0,7,50,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_193740_285.wav,Pip50,Pip50,Main,Pip50,9,PippiT,3,2013,10,2,19,37,2/10/2013,19:37,2/10/2013,0,97,52,0,4,2,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_194105_418.wav,Myosp,Myosp,Main,Myosp,8,Myomys,2,2013,10,2,19,41,2/10/2013,19:41,2/10/2013,0,55,51,0,4,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_194136_713.wav,Myosp,Myosp,Main,Myosp,9,Myomys,3,2013,10,2,19,41,2/10/2013,19:41,2/10/2013,0,31,50,71,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_194245_005.wav,Myosp,Myosp,Main,Myosp,8,Myomys,2,2013,10,2,19,42,2/10/2013,19:42,2/10/2013,0,55,50,0,5,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_194250_006.wav,Myosp,Myosp,Main,Myosp,7,Myomys,1,2013,10,2,19,42,2/10/2013,19:42,2/10/2013,0,9,41,87,6,1,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_200421_304.wav,Myosp,Myosp,Main,Myosp,6,Myoalc,0,2013,10,2,20,4,2/10/2013,20:04,2/10/2013,0,1,66,0,1,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_200531_042.wav,Myosp,Myosp,Main,Myosp,8,Myoema,4,2013,10,2,20,5,2/10/2013,20:05,2/10/2013,0,2,59,0,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_200603_652.wav,Myosp,Myosp,Main,Myosp,7,Myoema,4,2013,10,2,20,6,2/10/2013,20:06,2/10/2013,0,7,56,50,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_201012_484.wav,Myosp,Myosp,Main,Myosp,8,Myomys,1,2013,10,2,20,10,2/10/2013,20:10,2/10/2013,0,22,51,98,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_203156_624.wav,ChiroSp,ChiroSp,Main,Myosp,4,Myoalc,0,2013,10,2,20,31,2/10/2013,20:31,2/10/2013,0,4,53,56,2,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_203204_000.wav,Myosp,Myosp,Main,Myosp,7,Myoema,0,2013,10,2,20,32,2/10/2013,20:32,2/10/2013,0,7,51,0,3,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_203416_531.wav,PippiT,PippiT,Main,Pip50,10,PippiT,7,2013,10,2,20,34,2/10/2013,20:34,2/10/2013,0,43,50,74,5,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
G:/SM2B - OrpJauche - CavesPahaut/,0_20131002_203428_288.wav,PippiT,PippiT,Main,Pip50,10,PippiT,6,2013,10,2,20,34,2/10/2013,20:34,2/10/2013,0,36,51,75,4,0,0,D. Lafontaine,Caves Pahaut,"Cavité - carrière, mine et grotte","Route (induré, circulation véhicule rapide)",,,SM2-B,Divers Plecotus,
